1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,1,7,SAME,PICTURE_693,NL,boom,tree,boom,,1,blocked,1,7,1,7,0.862,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,2,19,SAME,PICTURE_68,NL,kaars,candle,.,,NA,blocked,1,19,1,19,-1,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,3,6,SAME,PICTURE_312,NL,bloem,flower,bloem,,1,blocked,1,6,1,6,1.026,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,4,5,SAME,PICTURE_407,NL,berg,mountain,berg,,1,blocked,1,5,1,5,1.067,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,5,3,SAME,PICTURE_381,NL,aardbei,strawberry,aardbei,,1,blocked,1,3,1,3,0.803,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,6,17,SAME,PICTURE_576,NL,handschoen,glove,handschoen,,1,blocked,1,17,1,17,1.349,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,7,18,SAME,PICTURE_452,NL,horloge,watch,klok,,,blocked,1,18,1,18,1.586,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,8,20,SAME,PICTURE_391,NL,ketting,chain,.,,NA,blocked,1,20,1,20,-1,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,9,4,SAME,PICTURE_358,NL,auto,car,auto,,1,blocked,1,4,1,4,0.695,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,10,13,SAME,PICTURE_365,NL,egel,hedgehog,.,,NA,blocked,1,13,1,13,-1,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,11,15,SAME,PICTURE_23,NL,fiets,bike,fiets,,1,blocked,1,15,1,15,0.806,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,12,16,SAME,PICTURE_343,NL,fles,bottle,fles,,1,blocked,1,16,1,16,0.978,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,13,8,SAME,PICTURE_733,NL,bril,glasses,bril,,1,blocked,1,8,1,8,0.684,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,14,1,SAME,PICTURE_558,NL,aansteker,lighter,.,,NA,blocked,1,1,1,1,-1,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,15,12,SAME,PICTURE_484,NL,eekhoorn,squirrel,.,,NA,blocked,1,12,1,12,-1,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,16,10,SAME,PICTURE_181,NL,driehoek,triangle,.,,NA,blocked,1,10,1,10,-1,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,17,9,SAME,PICTURE_546,NL,deur,door,deur,,1,blocked,1,9,1,9,1.263,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,18,2,SAME,PICTURE_249,NL,aardappel,potato,potato_aardappel,,,blocked,1,2,1,2,1.261,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,19,14,SAME,PICTURE_609,NL,etui,pencil case,.,,NA,blocked,1,14,1,14,-1,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,20,11,SAME,PICTURE_438,NL,duim,thumb,vinger,,,blocked,1,11,1,11,1.905,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,21,30,SAME,PICTURE_453,EN,schaar,scissors,scissors,,1,blocked,1,30,1,30,0.635,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,22,21,SAME,PICTURE_451,EN,koning,king,king,,1,blocked,1,21,1,21,0.735,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,23,31,SAME,PICTURE_152,EN,slak,snail,snail,,1,blocked,1,31,1,31,0.951,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,24,36,SAME,PICTURE_547,EN,vleermuis,bat,bat,,1,blocked,1,36,1,36,0.843,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,25,32,SAME,PICTURE_78,EN,sleutel,key,key,,1,blocked,1,32,1,32,0.702,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,26,39,SAME,PICTURE_599,EN,wolk,cloud,cloud,,1,blocked,1,39,1,39,1.048,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,27,38,SAME,PICTURE_368,EN,waaier,fan,.,,NA,blocked,1,38,1,38,-1,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,28,24,SAME,PICTURE_653,EN,paraplu,umbrella,umbrella,,1,blocked,1,24,1,24,0.988,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,29,34,SAME,PICTURE_246,EN,tandarts,dentist,dentist,,1,blocked,1,34,1,34,1.342,1,0,75,100,0
1,namepic,natalia,p1,9,2024-10-24,15:18:51,0,0,FINISHED,TESTING,1,test,1,30,23,SAME,PICTURE_359,EN,mes,knife,knife,,1,blocked,1,23,1,23,0.779,1,0,75,100,0
